"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","group_number"
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Buckinghamshire","time_period","2000 to 2005","zscore_category","Most Favourable",,,,,"2000 to 2005",1.999,,,,"z-score",,7
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Bury","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.037,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Caerphilly","time_period","2000 to 2005","zscore_category","Unfavourable",,,,,"2000 to 2005",-1.059,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Calderdale","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.189,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Cambridgeshire CC","time_period","2000 to 2005","zscore_category","Favourable",,,,,"2000 to 2005",1.122,,,,"z-score",,6
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Camden and City of London","time_period","2000 to 2005","zscore_category","Favourable",,,,,"2000 to 2005",1.453,,,,"z-score",,6
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Cardiff","time_period","2000 to 2005","zscore_category","Upper Middling",,,,,"2000 to 2005",0.598,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Carmarthenshire","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.282,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Central Bedfordshire","time_period","2000 to 2005","zscore_category","Upper Middling",,,,,"2000 to 2005",0.718,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Ceredigion","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.388,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Cheshire East","time_period","2000 to 2005","zscore_category","Favourable",,,,,"2000 to 2005",1.128,,,,"z-score",,6
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Cheshire West and Chester","time_period","2000 to 2005","zscore_category","Upper Middling",,,,,"2000 to 2005",0.587,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","City of Edinburgh","time_period","2000 to 2005","zscore_category","Most Favourable",,,,,"2000 to 2005",1.687,,,,"z-score",,7
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Clackmannanshire","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.131,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Conwy","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.292,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Cornwall and Isles of Scilly","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.568,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Coventry","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.282,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Croydon","time_period","2000 to 2005","zscore_category","Upper Middling",,,,,"2000 to 2005",0.616,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Cumbria","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.626,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Darlington","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.637,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Denbighshire","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.297,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Derby","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.559,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Derbyshire","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.49,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Devon CC","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.005,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Doncaster","time_period","2000 to 2005","zscore_category","Unfavourable",,,,,"2000 to 2005",-1.368,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Dorset","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.251,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Dudley","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.5,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Dumfries and Galloway","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.506,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Dundee City","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.623,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Durham","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.917,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Ealing","time_period","2000 to 2005","zscore_category","Favourable",,,,,"2000 to 2005",1.176,,,,"z-score",,6
"ci1","Conditions of Childhood","composite_index",,"Local Authority","East Ayrshire","time_period","2000 to 2005","zscore_category","Unfavourable",,,,,"2000 to 2005",-1.141,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","East Dunbartonshire","time_period","2000 to 2005","zscore_category","Most Favourable",,,,,"2000 to 2005",1.659,,,,"z-score",,7
"ci1","Conditions of Childhood","composite_index",,"Local Authority","East Lothian","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.16,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","East Renfrewshire","time_period","2000 to 2005","zscore_category","Most Favourable",,,,,"2000 to 2005",2.288,,,,"z-score",,7
"ci1","Conditions of Childhood","composite_index",,"Local Authority","East Riding of Yorkshire","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.191,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","East Sussex CC","time_period","2000 to 2005","zscore_category","Upper Middling",,,,,"2000 to 2005",0.539,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Enfield","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.431,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Essex","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.422,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Falkirk","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.32,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Fife","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.491,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Flintshire","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.349,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Gateshead","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.806,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Glasgow City","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.821,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Gloucestershire CC","time_period","2000 to 2005","zscore_category","Upper Middling",,,,,"2000 to 2005",0.615,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Greenwich","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.221,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Gwynedd","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.489,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Hackney","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.679,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Halton","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.801,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Hammersmith and Fulham","time_period","2000 to 2005","zscore_category","Most Favourable",,,,,"2000 to 2005",1.625,,,,"z-score",,7
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Hampshire","time_period","2000 to 2005","zscore_category","Upper Middling",,,,,"2000 to 2005",0.823,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Haringey","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.403,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Harrow","time_period","2000 to 2005","zscore_category","Most Favourable",,,,,"2000 to 2005",1.61,,,,"z-score",,7
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Hartlepool","time_period","2000 to 2005","zscore_category","Unfavourable",,,,,"2000 to 2005",-1.187,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Havering","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.238,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Herefordshire, County of","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.252,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Hertfordshire CC","time_period","2000 to 2005","zscore_category","Most Favourable",,,,,"2000 to 2005",1.579,,,,"z-score",,7
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Highland","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.417,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Hillingdon","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.339,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Hounslow","time_period","2000 to 2005","zscore_category","Upper Middling",,,,,"2000 to 2005",0.55,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Inverclyde","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.456,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Isle of Anglesey","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.794,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Isle of Wight","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.612,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Islington","time_period","2000 to 2005","zscore_category","Upper Middling",,,,,"2000 to 2005",0.619,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Kensington and Chelsea","time_period","2000 to 2005","zscore_category","Most Favourable",,,,,"2000 to 2005",2.034,,,,"z-score",,7
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Kent","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.207,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Kingston upon Hull, City of","time_period","2000 to 2005","zscore_category","Least Favourable",,,,,"2000 to 2005",-1.758,,,,"z-score",,1
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Kingston upon Thames","time_period","2000 to 2005","zscore_category","Most Favourable",,,,,"2000 to 2005",2.291,,,,"z-score",,7
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Kirklees","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.403,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Knowsley","time_period","2000 to 2005","zscore_category","Unfavourable",,,,,"2000 to 2005",-1.344,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Lambeth","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.396,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Lancashire","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.083,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Leeds","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.099,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Leicester","time_period","2000 to 2005","zscore_category","Unfavourable",,,,,"2000 to 2005",-1.372,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Leicestershire CC","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.416,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Lewisham","time_period","2000 to 2005","zscore_category","Upper Middling",,,,,"2000 to 2005",0.581,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Lincolnshire CC","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.633,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Liverpool","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.901,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Luton","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.659,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Manchester","time_period","2000 to 2005","zscore_category","Unfavourable",,,,,"2000 to 2005",-1.066,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Medway","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.73,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Merthyr Tydfil","time_period","2000 to 2005","zscore_category","Unfavourable",,,,,"2000 to 2005",-1.202,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Merton","time_period","2000 to 2005","zscore_category","Favourable",,,,,"2000 to 2005",1.236,,,,"z-score",,6
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Middlesbrough","time_period","2000 to 2005","zscore_category","Least Favourable",,,,,"2000 to 2005",-1.623,,,,"z-score",,1
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Midlothian","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.014,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Milton Keynes","time_period","2000 to 2005","zscore_category","Upper Middling",,,,,"2000 to 2005",0.515,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Monmouthshire","time_period","2000 to 2005","zscore_category","Favourable",,,,,"2000 to 2005",1.389,,,,"z-score",,6
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Moray","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.088,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Na h-Eileanan Siar","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.975,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Neath Port Talbot","time_period","2000 to 2005","zscore_category","Unfavourable",,,,,"2000 to 2005",-1.108,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Newcastle upon Tyne","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.09,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Newham","time_period","2000 to 2005","zscore_category","Least Favourable",,,,,"2000 to 2005",-1.621,,,,"z-score",,1
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Newport","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.226,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","North Ayrshire mainland","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.708,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","North East Lincolnshire","time_period","2000 to 2005","zscore_category","Unfavourable",,,,,"2000 to 2005",-1.431,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","North Lanarkshire","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.818,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","North Lincolnshire","time_period","2000 to 2005","zscore_category","Unfavourable",,,,,"2000 to 2005",-1.347,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","North Northamptonshire","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.355,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","North Somerset","time_period","2000 to 2005","zscore_category","Upper Middling",,,,,"2000 to 2005",0.962,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","North Tyneside","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.098,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","North Yorkshire CC","time_period","2000 to 2005","zscore_category","Upper Middling",,,,,"2000 to 2005",0.594,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Northern Ireland","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.536,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Northumberland","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.235,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Norwich and Norfolk","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.505,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Nottingham","time_period","2000 to 2005","zscore_category","Unfavourable",,,,,"2000 to 2005",-1.324,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Nottinghamshire","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.068,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Oldham","time_period","2000 to 2005","zscore_category","Unfavourable",,,,,"2000 to 2005",-1.02,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Orkney Islands","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.113,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Oxfordshire CC","time_period","2000 to 2005","zscore_category","Favourable",,,,,"2000 to 2005",1.385,,,,"z-score",,6
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Pembrokeshire","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.995,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Perth and Kinross","time_period","2000 to 2005","zscore_category","Upper Middling",,,,,"2000 to 2005",0.968,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Peterborough","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.41,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Plymouth","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.733,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Portsmouth","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.009,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Powys","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.094,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Reading","time_period","2000 to 2005","zscore_category","Upper Middling",,,,,"2000 to 2005",0.775,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Redbridge","time_period","2000 to 2005","zscore_category","Upper Middling",,,,,"2000 to 2005",0.925,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Redcar and Cleveland","time_period","2000 to 2005","zscore_category","Unfavourable",,,,,"2000 to 2005",-1.248,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Renfrewshire","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.25,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Rhondda Cynon Taf","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.802,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Richmond upon Thames","time_period","2000 to 2005","zscore_category","Most Favourable",,,,,"2000 to 2005",4.258,,,,"z-score",,7
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Rochdale","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.822,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Rotherham","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.847,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Rutland","time_period","2000 to 2005","zscore_category","Most Favourable",,,,,"2000 to 2005",1.625,,,,"z-score",,7
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Salford","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.602,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Sandwell","time_period","2000 to 2005","zscore_category","Least Favourable",,,,,"2000 to 2005",-1.649,,,,"z-score",,1
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Scottish Borders","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.263,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Sefton","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.005,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Sheffield","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.143,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Shetland Islands","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.12,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Shropshire","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.23,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Slough","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.049,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Solihull","time_period","2000 to 2005","zscore_category","Favourable",,,,,"2000 to 2005",1.347,,,,"z-score",,6
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Somerset CC","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.205,,,,"z-score",,4
